,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_patience,param_n_inception,param_lr,param_epochs,param_dropout,param_dense_layers,param_conv1_kernel_size,param_batch_size,param_batch_norm,params,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC
0,60.40832934379578,3.335886481549321,0.12040915489196777,0.07333989519147896,32,30,1,0.0003,200,0.5,[128],21,128,True,"{'random_state': 32, 'patience': 30, 'n_inception': 1, 'lr': 0.0003, 'epochs': 200, 'dropout': 0.5, 'dense_layers': [128], 'conv1_kernel_size': 21, 'batch_size': 128, 'batch_norm': True}",0.6888888888888889,0.6419753086419753,0.654320987654321,0.7037037037037037,0.8641975308641976,0.7106172839506174,0.07998475696878493,25
1,25.77996301651001,0.3283167208748537,0.08903446197509765,0.019753346948879577,32,30,1,0.0001,100,0.1,[64],13,256,True,"{'random_state': 32, 'patience': 30, 'n_inception': 1, 'lr': 0.0001, 'epochs': 100, 'dropout': 0.1, 'dense_layers': [64], 'conv1_kernel_size': 13, 'batch_size': 256, 'batch_norm': True}",0.7,0.6790123456790123,0.617283950617284,0.7037037037037037,0.8765432098765432,0.7153086419753086,0.08636188538745353,24
2,55.90658507347107,0.8642889645616197,0.11815309524536133,0.0654838044564434,32,30,2,0.0005,200,0.1,[128],13,64,False,"{'random_state': 32, 'patience': 30, 'n_inception': 2, 'lr': 0.0005, 'epochs': 200, 'dropout': 0.1, 'dense_layers': [128], 'conv1_kernel_size': 13, 'batch_size': 64, 'batch_norm': False}",0.7666666666666666,0.6790123456790125,0.5679012345679013,0.8024691358024691,0.8888888888888888,0.7409876543209877,0.10964853579608465,3
3,25.5613534450531,0.4598665771037277,0.06334710121154785,0.003982020757439901,32,30,2,0.0001,100,0.3,[128],13,256,False,"{'random_state': 32, 'patience': 30, 'n_inception': 2, 'lr': 0.0001, 'epochs': 100, 'dropout': 0.3, 'dense_layers': [128], 'conv1_kernel_size': 13, 'batch_size': 256, 'batch_norm': False}",0.6777777777777778,0.6790123456790124,0.5802469135802469,0.7407407407407407,0.9135802469135802,0.7182716049382717,0.11034689174971511,22
4,58.30859198570251,0.4276481749353528,0.11593108177185059,0.05956836751429808,32,30,2,0.0005,200,0.3,[64],23,256,True,"{'random_state': 32, 'patience': 30, 'n_inception': 2, 'lr': 0.0005, 'epochs': 200, 'dropout': 0.3, 'dense_layers': [64], 'conv1_kernel_size': 23, 'batch_size': 256, 'batch_norm': True}",0.7444444444444445,0.691358024691358,0.5679012345679013,0.7407407407407407,0.8888888888888888,0.7266666666666667,0.10323113963734278,17
5,30.26821436882019,0.10166195539219472,0.15319252014160156,0.10920009239792716,32,30,1,0.0001,100,0.3,[64],23,64,False,"{'random_state': 32, 'patience': 30, 'n_inception': 1, 'lr': 0.0001, 'epochs': 100, 'dropout': 0.3, 'dense_layers': [64], 'conv1_kernel_size': 23, 'batch_size': 64, 'batch_norm': False}",0.6888888888888889,0.6296296296296297,0.691358024691358,0.7777777777777779,0.9135802469135803,0.7402469135802469,0.09870862563875331,4
6,47.98409886360169,1.0532202469053746,0.11832356452941895,0.05530742367069162,32,30,1,0.0001,200,0.3,[64],17,128,False,"{'random_state': 32, 'patience': 30, 'n_inception': 1, 'lr': 0.0001, 'epochs': 200, 'dropout': 0.3, 'dense_layers': [64], 'conv1_kernel_size': 17, 'batch_size': 128, 'batch_norm': False}",0.6666666666666666,0.6049382716049383,0.6419753086419753,0.7160493827160495,0.9135802469135803,0.708641975308642,0.108641975308642,26
7,48.06677761077881,0.3701073213635689,0.08277549743652343,0.028532346191613087,32,30,1,0.0001,200,0.0,[64],15,256,True,"{'random_state': 32, 'patience': 30, 'n_inception': 1, 'lr': 0.0001, 'epochs': 200, 'dropout': 0.0, 'dense_layers': [64], 'conv1_kernel_size': 15, 'batch_size': 256, 'batch_norm': True}",0.7111111111111111,0.617283950617284,0.5802469135802469,0.7283950617283952,0.8641975308641976,0.7002469135802469,0.09906867028838345,28
8,16.09339609146118,0.28229200567023316,0.08828988075256347,0.037041694488759956,32,30,2,0.0003,50,0.5,[64],17,64,True,"{'random_state': 32, 'patience': 30, 'n_inception': 2, 'lr': 0.0003, 'epochs': 50, 'dropout': 0.5, 'dense_layers': [64], 'conv1_kernel_size': 17, 'batch_size': 64, 'batch_norm': True}",0.6666666666666667,0.7407407407407407,0.617283950617284,0.7283950617283951,0.8641975308641976,0.7234567901234568,0.08322123232766773,19
9,28.7581618309021,0.15991248782284082,0.061757135391235354,0.00537699987024353,32,30,2,0.0001,100,0.0,[64],21,128,True,"{'random_state': 32, 'patience': 30, 'n_inception': 2, 'lr': 0.0001, 'epochs': 100, 'dropout': 0.0, 'dense_layers': [64], 'conv1_kernel_size': 21, 'batch_size': 128, 'batch_norm': True}",0.6666666666666667,0.728395061728395,0.6666666666666667,0.7407407407407407,0.8765432098765432,0.7358024691358025,0.07674207539713605,7
