,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_patience,param_n_inception,param_lr,param_epochs,param_dropout,param_dense_layers,param_conv1_kernel_size,param_batch_size,param_batch_norm,params,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC
0,276.7998445034027,6.095631329724905,0.2480865478515625,0.1061529110448455,32,30,1,0.0003,200,0.5,[128],21,128,True,"{'random_state': 32, 'patience': 30, 'n_inception': 1, 'lr': 0.0003, 'epochs': 200, 'dropout': 0.5, 'dense_layers': [128], 'conv1_kernel_size': 21, 'batch_size': 128, 'batch_norm': True}",0.8507936507936508,0.7987804878048781,0.8813008130081301,0.8195121951219513,0.9414634146341463,0.8583701122725513,0.05009706133417927,1
1,121.13521585464477,0.8552743870871435,0.19423508644104004,0.08172264754727365,32,30,1,0.0001,100,0.1,[64],13,256,True,"{'random_state': 32, 'patience': 30, 'n_inception': 1, 'lr': 0.0001, 'epochs': 100, 'dropout': 0.1, 'dense_layers': [64], 'conv1_kernel_size': 13, 'batch_size': 256, 'batch_norm': True}",0.7619047619047619,0.7987804878048781,0.8894308943089431,0.7723577235772358,0.8959349593495936,0.8236817653890824,0.05764390868764407,27
2,233.3984553337097,2.397737753675261,0.18396220207214356,0.12078585885910563,32,30,2,0.0005,200,0.1,[128],13,64,False,"{'random_state': 32, 'patience': 30, 'n_inception': 2, 'lr': 0.0005, 'epochs': 200, 'dropout': 0.1, 'dense_layers': [128], 'conv1_kernel_size': 13, 'batch_size': 64, 'batch_norm': False}",0.8523809523809524,0.7850609756097561,0.8601626016260162,0.8113821138211381,0.9398373983739837,0.8497648083623692,0.05270265078495292,8
3,119.62556247711181,2.622885529890653,0.10517120361328125,0.02076123062165994,32,30,2,0.0001,100,0.3,[128],13,256,False,"{'random_state': 32, 'patience': 30, 'n_inception': 2, 'lr': 0.0001, 'epochs': 100, 'dropout': 0.3, 'dense_layers': [128], 'conv1_kernel_size': 13, 'batch_size': 256, 'batch_norm': False}",0.7793650793650794,0.8079268292682927,0.8585365853658538,0.7902439024390244,0.8731707317073172,0.8218486256291134,0.03735636922119094,29
4,300.1873564720154,5.970195029704797,0.1873687744140625,0.07218653916651001,32,30,2,0.0005,200,0.3,[64],23,256,True,"{'random_state': 32, 'patience': 30, 'n_inception': 2, 'lr': 0.0005, 'epochs': 200, 'dropout': 0.3, 'dense_layers': [64], 'conv1_kernel_size': 23, 'batch_size': 256, 'batch_norm': True}",0.8063492063492064,0.7926829268292683,0.8959349593495936,0.816260162601626,0.902439024390244,0.8427332559039877,0.04674368237855605,16
5,106.33973541259766,1.4626577443440008,0.16497535705566407,0.09418327872067828,32,30,1,0.0001,100,0.3,[64],23,64,False,"{'random_state': 32, 'patience': 30, 'n_inception': 1, 'lr': 0.0001, 'epochs': 100, 'dropout': 0.3, 'dense_layers': [64], 'conv1_kernel_size': 23, 'batch_size': 64, 'batch_norm': False}",0.8,0.8079268292682926,0.8747967479674796,0.8016260162601626,0.8991869918699187,0.8367073170731707,0.041859182458068876,23
6,213.49596347808838,7.829281439195446,0.16310644149780273,0.04282058963411444,32,30,1,0.0001,200,0.3,[64],17,128,False,"{'random_state': 32, 'patience': 30, 'n_inception': 1, 'lr': 0.0001, 'epochs': 200, 'dropout': 0.3, 'dense_layers': [64], 'conv1_kernel_size': 17, 'batch_size': 128, 'batch_norm': False}",0.807936507936508,0.8125,0.8715447154471544,0.8,0.9040650406504065,0.8392092528068138,0.04118395227237942,20
7,229.10726323127747,3.07220282729395,0.14297084808349608,0.06652071219051374,32,30,1,0.0001,200,0.0,[64],15,256,True,"{'random_state': 32, 'patience': 30, 'n_inception': 1, 'lr': 0.0001, 'epochs': 200, 'dropout': 0.0, 'dense_layers': [64], 'conv1_kernel_size': 15, 'batch_size': 256, 'batch_norm': True}",0.7952380952380953,0.791158536585366,0.8878048780487806,0.8065040650406503,0.9186991869918699,0.8398809523809525,0.052895920186645656,18
8,59.00507006645203,0.5964126281396236,0.12022485733032226,0.04725681909437441,32,30,2,0.0003,50,0.5,[64],17,64,True,"{'random_state': 32, 'patience': 30, 'n_inception': 2, 'lr': 0.0003, 'epochs': 50, 'dropout': 0.5, 'dense_layers': [64], 'conv1_kernel_size': 17, 'batch_size': 64, 'batch_norm': True}",0.8,0.809451219512195,0.8471544715447155,0.8113821138211382,0.8731707317073171,0.8282317073170733,0.027608809247652046,26
9,126.3797652721405,1.1923997579269652,0.11479501724243164,0.026001497576468486,32,30,2,0.0001,100,0.0,[64],21,128,True,"{'random_state': 32, 'patience': 30, 'n_inception': 2, 'lr': 0.0001, 'epochs': 100, 'dropout': 0.0, 'dense_layers': [64], 'conv1_kernel_size': 21, 'batch_size': 128, 'batch_norm': True}",0.7936507936507937,0.8155487804878049,0.8943089430894309,0.8130081300813008,0.9089430894308943,0.8450919473480448,0.04700562380680392,13
