,GSM246528,GSM246538,GSM246553,GSM246563,GSM246628,GSM246633,GSM246641,GSM246668,GSM246669
C1orf61,-0.40652079074321695,0.3141137654357027,-0.7693952235969952,-0.3437006923665982,0.8915144223797336,0.9358474026101696,-0.39547021365993,-0.7354086723119007,0.839900225510991
MIR3916,-0.24852679520271953,-0.13770442379991743,0.15122327667303256,-0.12182999940665337,-0.3362034826457353,0.5251044806617711,-0.06489015230990662,-0.20585171066205118,-1.5180134569563801
DDX6,-0.24610984331771402,-0.8398690677326082,-0.11743123503448595,-0.37554639118366034,-0.8977551069282967,1.039889866778775,-0.3788014221326668,-0.8704789964545094,-1.7855654747935445
ATXN2L,-0.28837028656798697,-0.6917732821830284,0.556446757032788,-0.44702598256304565,0.23515679424374047,1.7024628414631429,-0.5743563752766837,0.6974338086888211,0.7526086656022785
DDX11,-0.41111981697250516,0.14645876521158818,0.23740303657201034,-0.37276446612336994,-0.5257562046582056,0.5791010683795309,-0.6447388706854124,0.5677097740808679,0.23339232250404057
ZCWPW1,-0.3014463701576454,-0.25091443913388717,-0.5163366851587167,-0.31639519329096966,-0.4395661501308434,0.42490830886938835,-0.373322785642396,-0.5949908335646775,-1.1321528157772367
PLCB3,0.4065867244784375,0.2943491386736085,0.37424342026592006,-0.2834940248650628,0.9141030452301994,3.782439090981753,-0.36586991937643043,0.29334910122407093,-2.066213763498184
LINC00597,-0.38330922336935724,0.34229787536568784,0.22763756234346552,-0.3727486853446705,-0.21676816680158695,2.0880602762703386,0.8644986623956398,0.3433141646862676,0.10337467523928821
CRY2,-0.37677587102999704,-0.3139839921862323,0.6124766540725152,-0.3926887852419006,0.036106912861139095,1.0024798286774852,-0.2861604445377222,-0.22542832051448825,0.9596383146331232
C17orf70,-0.36765513053672033,2.5697961022964453,-0.612785958396312,-0.15463307765723547,-0.34234778846513786,0.997663626470497,0.10835709994920399,0.6805027520009089,0.14587916759872643
TRAF1,0.5415049356895141,2.0034881679406653,0.3129583196533579,-0.3398433942473512,0.5918226899578826,0.5121936065614742,-0.2976946350258485,0.6499750214814735,0.5573794887782072
POU5F1B,0.8367189046059561,0.6393259562856508,-1.0951633157228937,-0.1017625212622147,-0.18475937611722743,0.4966135940322456,-0.1785363326625229,0.3047196094116255,0.2252186342213162
ITSN2,-0.40838558027716404,1.892009215761319,0.6194953368347165,-0.35743003341799334,0.9151285071413764,-0.038948740821282316,-0.5524074450518438,0.5463121129581632,1.8016350356784558
HIPK2,-0.5884869592063566,0.002948855517520287,-0.2470715482054524,-0.374358324519124,0.3509938124559124,0.6264916779156438,0.6692985159033679,1.1837504517083461,-1.9590203401592807
TAF9B,0.2908072355620781,1.012927786975072,0.7421341849083254,-0.1705610894608206,0.9450482127970585,0.7201660833970119,0.33518984689156534,0.5443732049509449,1.1521851098682174
SND1-IT1,-0.4269298423471286,0.621922041965286,1.0984283264569517,-0.3727937732835381,1.4978911072571437,2.2252576138503795,0.3010965566929207,1.6429773076968162,1.814658429541867
FAM149A,-0.13937211411905204,-0.7693457955898331,0.008084162628530421,-0.1408783571473188,-0.8451310006356505,-0.17395502925071557,0.3152175460936008,0.11110003315129874,0.951509534892409
KDM2A,0.25733398505032373,0.06502684531365849,-0.16849472662355094,-0.169598421317994,-0.48536958829716437,0.13377328258976423,-0.567408643343873,-0.22871116493795804,0.9849470957697222
SKIV2L,0.6982337627164978,0.18357342202363486,0.01660057754822909,-0.3579913800245482,0.2981206077881818,0.07063835946557398,0.3220941078103349,0.07421818112918477,-0.13869022940552678
AKAP9,0.9507415258476861,0.6744046674716659,0.827648906343584,-0.3873751906832008,0.8866667954786025,2.261650806724426,0.08935176880360234,1.4926394661559819,-0.15823386530948555
ZNF446,-0.04232805790561323,-0.4070662572374473,-0.08051249136542793,-0.1603031402878177,-0.28085538042324815,0.12026461718220659,-0.685249484024215,0.08824198654940557,-0.324411300448492
ATXN2,0.3781675666999122,-0.37106886218743895,-0.23762812986017445,0.015535043100402636,-0.015721284893970573,0.0011769721172967859,-0.8936678358610064,0.38708282727637905,-0.153029027491572
ZNF225,-0.4070505903643639,-0.18570588675070132,-0.057827147483792106,-0.13766117621633864,0.04913909133768218,0.020715775611988573,-0.19505746791066222,0.6501008921291915,-0.29061673485681083
YTHDC2,-0.24535315225310253,-0.4071121487827221,-0.0023263314057068297,-0.2665766856360489,-0.29217048560812653,0.5240992806858263,-0.2689189906354911,-0.1687226419411883,0.7332614173266041
USP19,0.0872559314986352,-0.8269259192665521,-0.5666925185456846,-0.42387813665357943,0.07695648694890955,-0.36948614511684846,0.6850723328099873,-0.45341550102654704,-0.367489134637831
MEPCE,-0.2438476383534549,-0.42470924641569086,-0.17483624423808417,-0.4129895028347926,-0.2141400419535572,0.16077527465359756,-0.6643956383216093,-0.3548180879310293,0.5140375103296408
TBC1D17,-0.42333665868846737,-0.08542320007834919,-0.30670181022837567,-0.15907218491314268,-0.46535747068246225,-0.5989438133062923,-0.0018497711321518394,-0.6970701580277135,0.20969645615199123
VRK3,-0.3914621334681735,-0.24410172831726734,-0.2569007685856113,-0.20307075283048928,-0.3602706028835537,-0.2800365144140814,-0.3776282062463166,-0.2794022202326671,0.1856970843291248
PUS1,-0.33806081513992586,-0.2265731454646433,-0.4235418983385967,-0.6110979077460809,-0.26742482749466334,-0.4127481527411437,0.17874094271301538,-0.44076123971847375,-0.5072789650458981
NSUN5P1,-0.4805571782385923,-0.5154752587406995,-0.39706711799424177,0.4458024523204319,-0.34509498857007964,-0.10549425036574202,0.006844136313509926,-0.5741650882821566,0.10805787375250328
SLTM,-0.3463514881812683,-0.10664871291683577,-0.19376675673601598,-0.32661448387431957,-0.3582276831465828,-0.30297555665073,-0.35368281590603623,-0.4650174472121843,-0.100843081542345
SUV420H1,-0.22358086387829187,-0.2522177797045915,-0.11446528524644062,0.029328579056296065,-0.3346188570760022,-0.16523848739308228,-0.6184107952402698,-0.48043222819999626,-0.578692453630173
SLC9A1,-0.19970757415444884,-0.46888197565693307,-0.17775165649661878,-0.44852738749329324,-0.32773401882619635,-0.29170602237489646,-0.34154140635138996,-0.48643801052246916,-0.3908431965162163
NFX1,-0.24129429634799435,-0.13526522086178322,-0.5681431149227931,-0.345964120097074,-0.43673870725426106,-0.47097302389479506,-0.6481648234327061,-0.5055049217769442,-0.1539324640900579
IGJ,0.40185456006439013,-0.33476844867872885,0.11296458659016867,1.0673979668858238,-0.5913873780559111,0.013574010202339786,0.11724266610249366,-0.08712941922863068,-0.1636426277275858
SCAPER,-0.30665135369820884,-0.1201985973786999,-0.3875215217060723,-0.42390518912861924,-0.7812179422820252,-0.3554254628565492,-0.36717155941896895,-0.47570096321764244,0.3926289972598885
ZFR,-0.02098251974277363,-0.23955838873165577,-0.1732901491905517,-0.11200255934878624,-0.3501699276031663,-0.024793193953606005,-0.5291024303935492,-0.3602777671125984,0.42572463744335665
LARGE,-0.29041477903907814,-0.4596968361867408,0.12010895887563264,-0.19679428573028065,-1.279147465035654,-0.058246063039282356,0.6458489992989599,-0.4115379822384927,-0.04274796115476672
MAVS,0.06207254364010716,-0.7825620642397138,-0.15334660967790886,1.3232811837208789,-0.37619966752957756,0.0967080534334351,0.5598839081177499,-0.5403558899015506,0.08252674190004793
NCAM1,-0.43622752218422794,-0.2629106729008801,-0.7772020815680739,1.4185640524655785,-0.263685916089689,-0.14278114887671534,1.6433546916045543,1.5869527154653331,-0.15836191142651312
BTBD3,0.3696069598552963,-0.445771111206738,0.2660583412265635,1.3447551837851293,0.6952493809503633,-0.16586109809876065,-0.6271345903970814,-0.6390732608854325,0.13207616969012412
TGFB1,0.3511033978810457,0.5387008239310096,0.4485937338252287,0.8288464571501932,0.7633767169462549,0.21005926043103607,1.638194904065334,-0.09123173507763198,0.5100395601776808
ARIH1,-0.5308898740742624,0.9234106676461831,-0.5653218870223733,0.5209030419098742,-0.8258807422230694,-0.4027219928497738,-0.16968804459852943,-0.4446410617109637,0.21830407940470334
APTX,0.0608030164146049,-0.4254962849925545,-0.3002145244512101,1.3732046606962771,0.24194359042531233,-0.008653217160750105,0.10132396921200555,0.5692121660694673,-0.3147723116514331
CDC37L1,-0.9164191998561281,-0.8776636060177058,-0.47512747010197875,1.1715722066232257,-0.2936929748501471,0.2954763857962774,-1.3665879576881594,-0.23092293344565823,-1.4856378290751153
TOPORS,0.5071461654845819,0.37113377783913765,0.07813098316069572,1.5892818538461246,0.7058611524589139,0.9296568577512025,0.8434389320511952,1.4697490981297756,-0.14336391460043485
SLC2A8,-0.3074906552019057,-0.9456323757919818,0.4581112131228982,1.3272480706396694,-0.36554749647644125,0.024564994058043473,1.8187390968648984,-0.4919350496100707,-1.5332717727156313
TEX10,-0.20107802229652721,-0.7406645957969656,-0.2791153644890841,-0.891534052468641,-0.479826061868503,0.022449675951773905,-1.6753386888652997,0.25834864479256314,-0.9634960583549809
P4HTM,-0.5283550221911477,0.7007929549800854,0.25393282172208903,1.2086623446403302,-0.8070654269902696,1.8568767865289035,0.7661622776540741,-0.3156844326405929,2.339605219080478
NDUFS6,-0.07727864325552303,-0.5234419399746257,-1.7345009957147046,-0.9098016769668354,-1.7219699766350147,0.3573176228266175,0.9645733068408313,0.1989099531126671,-0.10984900338682513
SSB,-1.6410916864889087,-1.8135344970889036,-3.4374218999296042,1.6222795306423843,-0.41574518019643675,-1.238501744534326,-0.5742475449277754,-2.960313309182066,-2.117690596850044
DENND4A,-0.8160605837211312,-0.6285593070359872,1.3189058345184932,0.8670456523645506,0.42922818266876367,0.08694259536487028,-0.9940271933138116,0.22452132280633408,0.20958263635477656
RBM42,-1.6635847978155462,-1.3999003000967807,-1.500029517062056,-0.3300141459848275,1.0934049514624928,1.0407477380995611,1.2952735699341986,1.2374676814189307,0.17534660377813946
TM2D3,-0.7431773447734552,1.1528149809534958,0.7251301725916892,5.296069647235751,-0.3043659292571679,1.810648560717277,0.5558697561517248,0.5724499426623915,-1.7846881568637871
IFRD2,-1.3910090227555056,-1.3558602445917598,-0.3781625015100396,-1.0653261352108903,-0.7079912731207159,-1.246427780244948,-0.6448585831578373,-0.49843081328292294,-0.36330394495072005
TAF10,-1.2092250130604252,0.23065191620979236,-0.17345710502776734,0.6716376436923255,-0.3281897284530689,0.9706894859996592,-1.2684961239683599,-1.7353801749769509,-0.2559424190766026
FAM162A,-0.8952435310559294,-0.1813346173972505,-1.9500313775445874,-0.18529642601188823,-1.5884527317215853,-1.2430764013996773,-0.6445429775420607,-1.1805639754844603,-0.8177252944027036
CCNG1,-1.1658832302140727,-1.2368696570904938,-1.833503010341103,-1.3603840869134576,-1.0972221449410295,-1.6067067105893384,-0.5820593840155096,-0.9628373262261584,-0.5263149864185179
MRPL48,-0.5243317784537856,-0.20303949946629982,-0.5679775729928063,-0.24378417405977149,-0.3526840929636531,-0.528226178519186,-0.4144179222441962,0.7229054756699713,-0.7156693246571808
ATP5G2,-3.4951676283084776,-3.908252393355554,-5.7731784661759855,-4.032116942040178,-2.513241178727576,-3.9244865799526325,-2.105599502466235,-3.7497083379641434,-0.5350765802115207
NACA,-1.0426624953222527,-1.087577586528436,-1.0437163527976074,0.5220079021760966,-0.4652616692819176,0.10107793027629063,-1.1652559085492142,0.4546110555302941,-0.29544690287700043
RPS27A,-2.8667412358038296,-2.9395226539563377,-3.5624962806539,-1.0999688400735828,-1.714257543347552,-3.8390972575783233,-1.8432773357309193,-2.4028847034929974,-0.4533506364053508
DIO1,0.50715665828196,-0.30568901299280293,-0.3930589234027906,-0.3713960469625421,-0.1217746504507735,-0.38577013392557136,-0.6568145867003622,-0.4262085367532074,-0.017036694234086637
CNTLN,-0.4020489652034732,-0.31268983821622354,-0.2609609642459925,-0.4118217348443727,-0.45114778359065216,-0.26398406138841934,-0.7659241078333784,-0.46812343387822963,-0.2748196865000807
MED20,-0.34700587643438274,-0.3141170789321113,-0.28869340183995984,-0.4033903513442558,-0.37882516460228677,-0.2693534397631246,-0.40022183679644263,-0.3873243891292494,-0.2691595897568311
FHOD3,-0.06347941762035521,-0.3105352091576966,-0.27308822195114696,-0.38006419797528707,-0.49296377482583476,-0.379516503888804,-0.21850045133455692,-0.5484554428874419,-0.27913530223125976
LRP4,0.018672712477086503,-0.3242660852884987,-0.0245516934450699,-0.3999659429609566,0.5498059540651881,-0.1782349521780163,-0.09256065458947896,-0.30087971125904867,-0.5207948256938264
GTPBP3,-0.3385696388316021,-0.27664161566064727,-0.23691962736301736,-0.37156738118108856,-0.49296377482583476,-0.17519406324069947,-0.4120540861508036,-0.30621894781776604,-0.30949635741065595
SH2D3C,-0.3279026912298066,-0.3163566073521345,-0.2640096166039438,-0.29301451085602,-0.024900464251099947,-0.3301293153190437,-0.2621429881944131,-0.45193212102291347,-0.17204150241824345
OCA2,-0.4416540029316808,-0.3324600866111211,-0.20876465230950023,-0.3369960705016577,-0.2124103988502917,-0.32374675918160145,-0.4282940197753477,-0.41272951435398925,-0.31369577992047537
OR2J2,-0.29932975414916746,-0.30340129550699146,-0.4035486870424484,-0.3391963778357758,0.1722062861970157,-0.300956257793013,-0.31283119769930334,-0.33052124726847604,-0.29544690287700043
OR10C1,0.13599546030331827,-0.32074387875289573,-0.1640724962061599,-0.3901931774976943,-0.5191666559001392,-0.29541168510135846,-0.49905635350995536,-0.3509248167019498,-0.3149145845631535
FOXL2,1.228903099759291,-0.2740464138819619,-0.08678254867147919,-0.3680730637282699,0.1787677678547906,-0.21207629616507154,-0.12779514996410832,-0.4339333892233928,-0.24616825455673452
ID2B,-0.3596070974102474,-0.3326964298753892,-0.29929277933756293,-0.36937836067264224,-0.2424305431933174,-0.29669191611564555,-0.36234591306160335,-0.5054727910999947,-0.21194206168920535
ADAMDEC1,0.32845537322076906,-0.32360524142747416,-0.1802012751309706,-0.38632013599396625,-0.21105620204335426,-0.327048331287642,-0.22799734599571944,-0.3571395902136037,-0.3371589485249707
FBXO40,-0.36276625013888114,-0.30786429451757524,-0.2022926931871683,-0.3727937732835381,-0.7259885805528746,-0.33883831470482045,-0.1714511727866336,-0.46001841167079294,-0.2791044764053258
ACTR8,-0.2121229040535759,-0.32204491545477254,-0.2818890265094142,-0.14903966140128966,-0.605436354831831,-0.42469664198381346,-0.37440893592234376,-0.399411116484506,-0.4299254741780136
CXCL13,-0.15389375837352443,-0.27079724781857306,-0.17682568355361628,-0.342758348636279,0.4878402347709201,-0.23957696368398287,-0.32730385300299336,-0.4324687472896134,-0.12061200215105143
POU4F2,-0.4765509478898917,-0.30133385928370676,-0.1777109698099341,-0.2080576525917829,-0.6514177594182564,-0.4507065518633477,-0.3834681643750732,-0.338222130605802,-0.2506593435413423
AQP6,-0.6366523642628498,-0.3081121113746276,-0.27397209100124453,-0.4034016232569879,-0.9268024706539496,-0.20994459811906058,-0.4759579849815924,-0.49194575986085864,-0.3237995270606385
DPPA4,-0.1757345130628561,-0.2798425930397105,-0.2557377058134279,-0.008137981172670125,-0.5453668856585835,-0.40338167714719214,-0.38012700353866297,-0.47141149378184244,-0.2614578733164412
PIK3CB,-0.5274659222891609,-0.21141717183983652,-0.2542337208055499,-0.2982177426762414,0.13565212048770312,-0.42519140274277617,-0.39774916468504495,-0.4452194200396397,-0.3090007733576479
CELA3A,-0.6836922416039987,-0.32913980743138366,-0.2009233811924594,-0.22376905835090238,-0.24384687885102416,-0.33252792534677433,-0.4153691157839173,-0.476228444567769,-0.40020473567350595
ADAMTS9,0.15610229555335572,-0.2571053052939318,-0.25715610923934945,-0.04754767126151503,-1.0350115786726002,-0.3450724179959533,-0.3213289062990254,-0.4073850222833206,-0.2843021844389016
MMP24,-0.9951640801139148,-0.28683425827668224,-0.2441028567168426,-0.0013945630050429898,-1.43463095468302,-0.41386549041390136,-0.33942133787149625,-0.3918709723404754,-0.008180139533667858
PTH2R,0.624766413873288,-0.3301150104820099,-0.27478721456222577,0.6212998012248018,-0.8189625510479699,-0.2644953328698962,-0.3163682827831844,-0.46964965084084065,-0.36740851342385433
DNAH9,1.5227995626919595,-0.3200623832759827,-0.20178902211347935,-0.041717402257472024,-0.13134213754771992,-0.2883796849083816,-0.3736231638826825,-0.4232203414485488,-0.28845655641519197
SNX27,-0.5599507606935862,-0.3373452776483997,-0.22564530702781105,-0.12913462179695506,1.9248713911205937,-0.5147906269083393,-0.2774297994250175,-0.4487297325469282,-0.3247124447063022
CA7,0.0893399071728555,-0.23725918274556895,-0.24130813257123032,-0.015645687347040537,-0.5662799012531698,-0.5098255952566056,-0.44876530702662104,-0.48589178715899195,-0.24987684125664128
FXYD7,1.8701168461249438,-0.31141633547191444,-0.25401906619481396,0.8166471323818519,-0.22684566042602852,-0.34570943400780907,-0.4329237342988142,-0.48392645363757253,-0.31369577992047537
SEMA6C,1.4396480164625984,-0.3393438684975763,-0.2616891054705396,-0.3800191101052184,0.5776323779606392,-0.3062307592872286,-0.523706593985177,-0.4507727280764952,-0.2995704479299686
POU6F2,1.577409022594847,-0.28457407166842125,-0.15132068467284074,-0.32534750043020727,0.8939874379962708,-0.11914855717239312,-0.28523318119942287,-0.40028669365691094,-0.3525481240489334
ESR1,0.29954740419272585,-0.3095393527530609,-0.23555312924056557,-0.22668633767543223,0.12017030123249005,-0.32542383030607963,-0.3635038942832285,-0.44117894324727197,-0.13880641945681052
LOC102723620,0.37734258961662753,-0.3079216595318853,-0.18540776363834247,-0.3767457295295529,-0.3369414209391846,-0.36809048963826224,-0.4498275054980533,-0.4797869342255648,-0.05708205061288782
EPHA2,0.304850007163355,-0.3083232146133605,-0.17348516483142862,0.18866505414197365,0.06491340780029452,-0.4985545299811994,-0.255706543145336,-0.45664198508250675,-0.2562411926263293
RP5-1184F4.5,0.04240539599299681,-0.34502986868772656,-0.3200411292157407,-0.3727937732835381,2.2081666334084264,-0.32710193156302525,-0.42983725820279195,-0.4586823001991538,-0.33338871821954846
KRT31,4.6372097101600875,-0.22885399700150094,-0.21079476681332035,1.1002251806755519,0.46344763987857696,-0.4273549496563041,-0.35032858441013454,-0.4716497977224082,0.026620092524374604
KBTBD2,0.24072858868759614,-0.2985550958184709,-0.20496677903455718,-0.3727937732835381,-0.2797212799987163,-0.48081967957574273,-0.5060215494958188,-0.45128682382487073,0.025896865803366614
TAAR5,-0.16209946083527804,-0.32575986761976916,-0.1279411237980597,-0.6463998822168072,-0.20712307500795624,-0.24391557796058444,-0.18943941454281335,-0.4539215637917076,-0.22064207144078107
TMEM254,-0.11433127092744833,-0.3556148150725354,-0.02296487183814394,0.8016517017074161,1.3631349810068547,-0.8428444405460381,0.3863713763777648,-0.5132725077128608,-0.2791044764053258
DZIP1,-0.6518100218516419,-0.31730657109370264,-0.3334954605934805,0.23943351515920472,-0.5753446986219506,-0.1698606482108693,-0.2773340256604096,-0.5081905102516733,0.02147688382235307
PRX,1.5302875391285053,0.1657389100885317,0.19501874898145788,-0.2914792407693062,0.0031653213783631737,-0.41237811187960166,-0.36019755278713794,-0.4950570869918295,-0.12553941063742136
SYNPO,0.6380033718372342,-0.1925186381077851,-0.16208305264634437,-0.37558471591012943,0.5157519547655269,-0.38273660393609527,-0.6414761610164708,-0.5031808023137551,-0.34777250071795546
RHOD,0.5421213913501133,-0.09149255411134555,0.651326471412709,0.2353277365579541,0.25542397704170644,0.11455251772325421,0.3453098879420529,-0.40224402317980973,0.6005246981279646
VNN1,-1.080229280876637,-0.14015051005024406,0.3927253270586852,-0.10929938981449772,-0.6227295695238095,0.19509782635559178,-0.4284289715254304,-0.4689400938818139,-0.06058435754433725
LAIR1,-0.3014647298962506,0.024812525906624094,-0.6743190811097155,-0.4022293441677677,-0.534984155531088,0.0203652845455573,-0.5101440724098482,-0.42514285437752547,0.15696946836901157
CCL1,-0.4528111874892659,-0.4761993339300117,-0.4530356562052845,-0.3879861303655312,-0.6213650662196424,-0.27601232569929024,-0.4223648474590517,-0.4225107787136371,-0.30989709283224803
COL11A1,-0.432863835847647,-0.25014115424645117,-0.4043904487417132,-0.20062915399565717,-0.42628078725194474,-0.5411586956103512,-0.232104755372731,-0.4195707782117362,-0.5062546049180795
GPM6B,-0.6592570469727524,-0.5449785637472756,-0.4297190028849252,-0.4487302800141336,-0.3644185832444471,-0.01405280212463944,-0.36818588079582376,-0.34141922584729506,-0.4259205027936192
TNFAIP2,-0.36009362540911294,-0.46558468825943683,-0.2177914312102832,-0.3727937732835381,-0.8202001619096265,-0.42218469951899423,-0.32254783927320085,-0.4804750692907439,0.6308722050278365
GVINP1,-0.647255778848647,0.10440605977923095,-0.14368698187927692,-0.14503115513450793,-1.1829332743554466,-0.7748259323671842,-0.44197855246369483,-0.6997717211082484,0.8241881103007559
PYGB,-0.22757678413976196,-0.22790402469327253,-0.22134658099001153,-0.37375640068857724,-0.45631329695665374,-0.1464776598391875,-0.4329237342988142,-0.337317089916118,-0.3478033264913199
CXorf56,-0.10582910932623504,0.5528023704406406,1.509427721963356,-0.24200991565260388,2.212219754558058,4.549630796167156,-0.47922510599030504,0.6030040390688096,0.63108324809478
EFNA2,-0.41449531884574686,1.2359289530562079,-0.054288736782284,-0.39253548688098494,-0.40388646080825624,1.2629389556108404,-0.18916079731433222,0.575454729532451,0.9795215822880279
TEX13A,-0.2075984656964087,-0.2555816825499165,1.036884623587324,-0.33219642118867515,0.19385349380641934,0.43929112904188466,-0.26805049590018754,-0.04645153107321122,-1.39662961665124
CLEC4A,-0.3226885476426005,0.7907234131557991,0.1208890597448324,-0.33186276760558997,-0.49941093215085874,3.3652690564819085,-0.25797899838348415,0.36081998264591275,-0.10639886767570418
CHRNG,-0.7987830108164544,-0.5374868711889291,0.6109556131532894,0.3947589835532209,1.1303662619768742,1.089597187041638,0.2637730150846631,0.15837492014097443,1.1969268373719528
BTBD18,-0.6221372195942788,1.0539172477939818,-0.45822507228593545,-0.3216818133501805,0.10963677278136784,0.4539843145689638,-0.640418337621679,-0.049402434960369876,-0.3611911946140465
FLJ21369,-0.7569053933225606,0.4352931616070515,-0.34534619019501916,-0.2516409521372226,-0.31874410700485667,2.174530836797362,-0.2645612793874559,1.0912918992657161,-0.1144918659471022
POU5F1P4,-0.3099692167154922,2.4646157642441016,-0.05776822075697371,0.23537733957362378,0.4711615979867,0.6661584832185624,-0.5100330646857429,0.13893898680898348,2.5506007837353137
CCK,0.07386158656242917,0.9618753671844229,-0.008304640616204652,-0.453293105131852,0.6633597482248674,1.3729452180076165,-0.6648875467154407,1.4378270181544184,-0.43558317732901625
EIF5B,-0.08671460809847414,1.9397821478881703,0.13203918165156306,-0.4026216068177172,0.4752736396189102,0.9992793374768671,-0.020410822758569275,-0.09853663484895828,1.2686540851466948
CLUH,-1.2079125047720094,0.7047446639372025,0.0893708207152856,-0.372061094215591,-0.40644980952782384,1.395375358781219,-0.8696171241040155,0.7770254459442062,-0.5890640804467911
ISYNA1,-0.059463708036407645,0.22340287814665138,0.07260016583275959,-0.08084049091452929,0.1790992082292782,1.7830867619921122,-0.23238337131329206,0.6297955823107317,0.039623948115718274
ACSF2,0.21958009235421053,2.5524323747019424,-0.4603729476972373,-0.10460998450788962,-0.3228610318191722,1.0813246241748624,-0.5961071829202865,-0.0943700582670467,-0.2845274500581549
MBD3,-0.14425463269655858,2.011964127056333,-0.5716910421045286,-0.32490112539643856,0.6008444233367987,2.010182328889878,-0.9183170301895861,0.29082649037087327,1.4764238415500852
ZNF358,0.7126592475362757,0.9012305964903007,0.4361830084563451,-0.17726368924949443,0.900841966883262,1.4786335118044507,-0.3669430105931433,-0.11733706883698256,0.6842708775972024
INPP5B,0.5957716569059777,3.640089926087853,1.7620717845993163,-0.14609077185122396,-0.41676792941678187,0.9643328885709951,0.8149863847310754,1.8330541315247137,0.17140322549759365
RBM6,-0.3304966471664128,0.09588814858931516,0.7874003416262402,-0.39370551395045184,-0.04499623764728674,0.9467200578932455,-0.2774428594836729,-0.1160651428410203,-0.8739555582678384
SETD2,-0.27827895452922424,-0.37469430698349004,0.08170595354186755,-0.292498245346572,-0.7117792284791472,-0.5308122726928017,-0.038288343371967924,-0.2786605076547262,0.567099309631554
SF1,0.16328416878625995,1.2403169203334379,0.9482601090356111,-0.31303159233848804,-0.1666653835407288,0.05048184695037377,-0.049742302347984914,1.769870382871715,0.6654216290382939
TNK2,-0.197703702964268,0.1209233019485475,-0.5609322165023195,-0.2700304969415527,-0.4972774154475712,-0.5427676559822673,0.0451026498743078,-0.20041598297411375,-0.29523823583936554
SUPT5H,-0.47075600601071493,-0.14618541066581436,-0.306409994751568,-0.375003081797163,-0.2573991563788117,0.49755383673875925,-0.618506565491078,-0.3509248167019498,-0.6091576178698402
NAT9,0.43815644935850045,-0.03679939278991639,0.497076489652508,-0.2920901926522665,0.7068917740524747,0.2719920777462299,0.6794755200220653,1.6969693996573472,0.0741349300373319
B4GALT7,0.001304743190532418,-0.9918103964552354,0.05080666269809466,-0.29430855603778844,0.2130201118140346,0.23552360846747555,-0.6989945827109096,-0.40291074676243316,0.335334738527506
PCSK7,-0.23405260815012321,0.3525301821657664,-0.06765948471071978,-0.26981857908445667,-0.4788576921797103,0.11503599959459669,0.3286637432272026,0.45244454816997537,-0.5105630824896941
CPSF4,-0.2941273866089313,-0.2558685091427376,-0.5262734871927568,-0.3004451209505371,-0.574120006352351,-0.1298938462401106,-0.5330878162373858,-0.5439678903219262,0.5579794191052966
NUP210,-0.20690340672530866,-0.38390706099730143,-0.22786902669599615,-0.2728305170772084,-0.3118463125538239,-0.08985658430916069,0.23523734646469135,-0.4113853590040473,-0.11579366950056917
CSK,-0.30551042801580014,-0.13570808653801253,-0.3448804108062475,-0.4236572080959895,-0.5347485373519354,-0.4507921037428559,-0.40120132821056054,-0.3002558181945629,-0.21587354628566358
ARID3A,-0.12567664642863013,-0.3485130584604579,-0.03880641159282783,-0.13313412329684127,-0.0032303385964088044,-0.30709970625653876,-0.21056205864599703,-0.41616219650147324,-0.3634651873916372
CMTR1,-0.02123301159853446,-0.5583190397881439,-0.459454033095746,-0.25723650332379605,-0.5595816300443397,-0.449824233593974,-0.12215964225355215,-0.23810983632814284,-0.971866313776384
NUMA1,-0.5440217784697279,-0.3792490569359401,0.029985544106692127,-0.24313489024629595,-0.38560899044856434,-0.3347409949755324,-0.32939127428387227,-0.23341050256507773,-0.17276235439086102
DGKD,-0.5486954386163571,-0.18607991128609888,-0.24832440291287058,-0.23188513244844206,-0.43796341474202544,-0.29017634038187057,-0.26540583097218345,-0.4628111246209658,-0.2697689927670715
ANKRD27,-0.4614137969517305,-0.37828303709544503,-0.4275206109681493,0.15477311568978694,-0.41409583505186337,-0.06022527078463145,-0.14184363520073862,-0.3474465755772209,-0.24507986489667946
SPHK2,-0.19495231320976542,-0.3384833960204367,-0.15677552827179986,0.5537242647032338,-0.31052837761498453,-0.6016112919621942,-0.33928638483167894,-0.3284782086720107,-0.19271619539356263
CMAHP,-0.07676717285341508,-0.4185047185285489,0.23117052948721425,-0.6915030745054666,-0.09046728905514287,-0.19760897311019948,-0.4674865372883842,-0.3878492010411837,-0.4444420101647588
ZNF576,-0.39857903593887245,-0.3543596746157286,-0.5412424914467563,0.1818492199974487,-0.6356159615080907,-0.484490137750339,-0.11360951047515953,-0.25053962239917993,-0.22652981209477197
ARHGAP25,-0.32589230898001276,-0.45618844564574956,-0.018910126820607727,0.5746130740337703,-0.3713318803813858,-0.3680111207411631,0.410379685801582,-0.36150679667628083,-0.38629284273987136
VPS39,-0.2531744740260239,-0.1974750322085316,-0.6325063114944371,-0.04624679592117146,0.9058786370285131,0.020397241083866476,-0.25104626682230885,-0.27417809817295863,-0.11590748838652724
TSSC4,-0.3112976727784902,-0.012131725025228036,0.21062799635515025,1.8561836506007816,-0.013038736256533396,-0.1471105813709705,-0.5278356389111031,-0.04782255013006309,-0.4835100090534545
