,x,y,Subtypes,colors,simply_importance_class_0,simply_importance_class_1
RNF216L,113,78,cluster_01,#ffbd00,-0.5426954636919097,-0.5427094872985764
ZNF546,114,78,cluster_05,#004bff,-0.2772112908296367,-0.2772109908968916
COL9A3,115,78,cluster_01,#ffbd00,-0.6897285476482575,-0.6896980310515937
ZNF559,116,78,cluster_01,#ffbd00,-0.6088965213896013,-0.6089321641172621
ZFP37,117,78,cluster_01,#ffbd00,-0.528963219099842,-0.5290257835436135
ZNF606,118,78,cluster_01,#ffbd00,-0.4416787022620209,-0.4417295335099184
ZNF793,119,78,cluster_01,#ffbd00,-0.7158511364359379,-0.7158424925734888
ZNF681,120,78,cluster_01,#ffbd00,-0.6559656345858034,-0.6560522137071121
ZNF100,121,78,cluster_01,#ffbd00,-0.6893713145197254,-0.689324367754087
ZNF702P,122,78,cluster_03,#00ff39,-0.605673981618198,-0.605690029834169
MCPH1,0,79,cluster_01,#ffbd00,-0.7150311101097765,-0.7149728981119823
CLN8,1,79,cluster_01,#ffbd00,-0.7993641580231491,-0.7993038279798269
ATP6V1B2,2,79,cluster_02,#84ff00,-0.5425877218766748,-0.5425094425345564
ASS1,3,79,cluster_04,#00fff6,-0.7085184285723255,-0.7085230606778417
JOSD2,4,79,cluster_06,#7200ff,-0.39708164338882734,-0.3970351721426969
SCYL1,5,79,cluster_06,#7200ff,-0.4637333663372941,-0.46371362105598457
NUDT22,6,79,cluster_06,#7200ff,-0.5838146097339869,-0.5837847815841489
SLC2A4RG,7,79,cluster_04,#00fff6,-0.66142603606189,-0.6614719183396925
PDDC1,8,79,cluster_03,#00ff39,-0.6745921711675122,-0.6745683228863353
CST3,9,79,cluster_04,#00fff6,-0.34900408382939135,-0.3489967675155545
SPIN2B,10,79,cluster_04,#00fff6,-0.45644241099957833,-0.45649008974270233
FADD,11,79,cluster_03,#00ff39,-0.665539087311716,-0.665548211669095
XRRA1,12,79,cluster_04,#00fff6,-0.6100045026471558,-0.6100123794149058
SLC10A3,13,79,cluster_04,#00fff6,-0.23045790462155497,-0.23044207184179402
COMMD3,14,79,cluster_03,#00ff39,-0.6973815614018622,-0.6973310062021465
F8A1,15,79,cluster_05,#004bff,-0.3938862831624478,-0.3939322422416419
N6AMT2,16,79,cluster_04,#00fff6,-0.5601808829961227,-0.5601665564259813
UROS,17,79,cluster_04,#00fff6,-0.37768273408167696,-0.377665694544719
GNG10,18,79,cluster_03,#00ff39,-0.4224921654076626,-0.4224888206456204
RNF40,19,79,cluster_05,#004bff,-0.4738334746598025,-0.47378649000147915
C11orf51,20,79,cluster_04,#00fff6,-0.7243953892917361,-0.724401288492906
DUSP23,21,79,cluster_04,#00fff6,-0.2724375700820332,-0.2724331471132613
P4HB,22,79,cluster_04,#00fff6,-0.326757212832353,-0.326790954972051
FKBP11,23,79,cluster_04,#00fff6,-0.39320354519673045,-0.39324498911576333
LMF2,24,79,cluster_04,#00fff6,-0.6713872894389858,-0.6714232301752816
PDIA3,25,79,cluster_05,#004bff,0.1296646836364268,0.12967276268698671
HSPA5,26,79,cluster_01,#ffbd00,-0.024360126960632316,-0.02431607775019552
C2orf24,27,79,cluster_04,#00fff6,-0.2725310078410975,-0.2725703284527771
HSP90B1,28,79,cluster_01,#ffbd00,-0.13968116545565204,-0.13970074150240785
MAP1LC3B,29,79,cluster_01,#ffbd00,-0.4122008692492496,-0.41218948594960997
MGST3,30,79,cluster_04,#00fff6,-0.3197047209521803,-0.31974766328718496
FAM189B,31,79,cluster_04,#00fff6,-0.4044480555543413,-0.4044726639624028
C1orf156,32,79,cluster_04,#00fff6,-0.5883882949795333,-0.5883320549946064
IARS,33,79,cluster_07,#ff00cf,-0.725154297200544,-0.7252284316127277
COPS2,34,79,cluster_01,#ffbd00,-0.4384506170162323,-0.43847247725415683
WBP11P1,35,79,cluster_07,#ff00cf,-0.6374664733271351,-0.6374671152988295
LRP12,36,79,cluster_07,#ff00cf,-0.5515512859313935,-0.551498271352546
LOC727896,37,79,cluster_01,#ffbd00,-0.10673802277295277,-0.10672638437053514
UBR7,38,79,cluster_05,#004bff,-0.4826298130648964,-0.4826264667936822
NUMB,39,79,cluster_05,#004bff,0.07689829473081133,0.07690951662585112
ZBTB43,40,79,cluster_05,#004bff,-0.11994579420132134,-0.11993569818071574
PANK3,41,79,cluster_07,#ff00cf,-0.4771170266645608,-0.4771114947926288
VPS35,42,79,cluster_02,#84ff00,-0.4874536181358173,-0.48748433262272106
RC3H2,43,79,cluster_05,#004bff,1.164650652102339,1.1646450306607061
SETX,44,79,cluster_05,#004bff,-0.8353357059437857,-0.8353909167888987
TRAF6,45,79,cluster_02,#84ff00,-0.1585998355907537,-0.15861825024262663
SEC16A,46,79,cluster_05,#004bff,-0.23932514196607066,-0.23929512809782674
