,x,y,Subtypes,colors,simply_importance_class_0,simply_importance_class_1
SRRM2,55,61,cluster_03,#00ff39,-0.2555594348277627,-0.2555771364672193
TAF6,56,61,cluster_03,#00ff39,0.1253158255066189,0.12529376346293478
FBXW4P1,57,61,cluster_03,#00ff39,-0.5273349014306373,-0.5273012137858224
POLD2,58,61,cluster_03,#00ff39,-0.29141505900657894,-0.2913898988164194
HPS5,59,61,cluster_02,#84ff00,0.31419789735233283,0.3142289321845818
KDM1A,60,61,cluster_03,#00ff39,-0.003629475940763342,-0.0036347740715956802
F11R,61,61,cluster_03,#00ff39,-0.2964311206087109,-0.29644123838390246
UBE2S,62,61,cluster_04,#00fff6,0.8083293655125797,0.8083157669652965
WTAP,63,61,cluster_03,#00ff39,-0.11520803290516426,-0.11519771017951314
RAC3,64,61,cluster_02,#84ff00,0.47132079563232626,0.47134534168649644
MRPL12,65,61,cluster_04,#00fff6,0.9988920832713188,0.9988888783703437
RALY,66,61,cluster_04,#00fff6,1.4506693114128957,1.4506935471228433
CASKIN2,67,61,cluster_03,#00ff39,0.4860875313692505,0.4860460771268769
GOT1,68,61,cluster_07,#ff00cf,1.0563683879584402,1.0563799620380243
MRPL23,69,61,cluster_04,#00fff6,1.2934602554896533,1.2934798014552804
CDK5,70,61,cluster_04,#00fff6,2.105246941693933,2.105232642832442
DNAJB1,71,61,cluster_03,#00ff39,0.34630081799561724,0.34631412974832565
CDC42EP4,72,61,cluster_04,#00fff6,-0.07665618408848818,-0.07661400481835179
EVPL,73,61,cluster_03,#00ff39,1.6350760843788796,1.6350783407243485
MRPS12,74,61,cluster_04,#00fff6,0.6294295215225991,0.6294950430324346
NELFCD,75,61,cluster_04,#00fff6,0.7251662798702325,0.7251371172656669
CUL1,76,61,cluster_04,#00fff6,1.0221544489436551,1.0221326169125482
CPNE1,77,61,cluster_04,#00fff6,0.3294358677773941,0.3293977650036315
ALDH18A1,78,61,cluster_04,#00fff6,0.37803356815789246,0.37808331137726997
CREB3,79,61,cluster_04,#00fff6,1.359286311723476,1.3592666901899337
UXS1,80,61,cluster_03,#00ff39,1.8949057338448956,1.8948890539577357
PLEKHA6,81,61,cluster_03,#00ff39,0.3452911987049142,0.3453093226155214
MPV17,82,61,cluster_04,#00fff6,1.3869985995659841,1.3870401222942725
ZNF345,83,61,cluster_03,#00ff39,0.9436464420297181,0.9436433425475209
MRPS15,84,61,cluster_04,#00fff6,0.8092361433474575,0.8092191134582555
ASAP3,85,61,cluster_03,#00ff39,2.3819369990643002,2.381931996053301
PAK4,86,61,cluster_04,#00fff6,1.2819649752832585,1.2819527982580787
OSGEP,87,61,cluster_07,#ff00cf,1.938648924791882,1.9386380039902649
GABARAP,88,61,cluster_04,#00fff6,1.479208728750416,1.4791946845740058
RAB1B,89,61,cluster_07,#ff00cf,-0.6086368114987464,-0.6086248635343425
TRAPPC6A,90,61,cluster_04,#00fff6,0.9514963833163355,0.95151331100715
SPAG7,91,61,cluster_07,#ff00cf,0.8875068873686357,0.8874827379471131
PARP3,92,61,cluster_04,#00fff6,3.202220937818397,3.2022411856985715
SNX5,93,61,cluster_04,#00fff6,0.8792884305578532,0.8792974285190326
TSEN2,94,61,cluster_04,#00fff6,1.6887187008288362,1.6887100123901273
C17orf59,95,61,cluster_04,#00fff6,0.1406528464111653,0.1406578075647906
DNAJC17,96,61,cluster_07,#ff00cf,1.3398304407166801,1.3398088925255638
EIF2B4,97,61,cluster_07,#ff00cf,0.4932195218235066,0.4932254736654709
PAWR,98,61,cluster_04,#00fff6,0.6114212786084462,0.6114073718328217
PCYOX1,99,61,cluster_04,#00fff6,0.39175587240886756,0.3917891319336303
PCBP2,100,61,cluster_04,#00fff6,0.2679948348215549,0.26798447792947
COG7,101,61,cluster_07,#ff00cf,0.49714315809885273,0.49712759890959457
ATP5G2,102,61,cluster_04,#00fff6,0.21064161475837195,0.21063641269555566
HOMER2,103,61,cluster_07,#ff00cf,-0.34718278453414164,-0.34721266219311886
AP2B1,104,61,cluster_07,#ff00cf,-0.37664943168706677,-0.37662804535502226
PRKAB1,105,61,cluster_07,#ff00cf,-0.10505425860035295,-0.10504638326692835
UQCRC1,106,61,cluster_03,#00ff39,-0.44258032295797173,-0.44260931096874634
INPP5A,107,61,cluster_07,#ff00cf,-0.4040140753221292,-0.4040200400431017
PSMF1,108,61,cluster_06,#7200ff,-0.43135787977997064,-0.4313906784299879
MKKS,109,61,cluster_06,#7200ff,-0.6783755821225517,-0.678409771062511
DDRGK1,110,61,cluster_06,#7200ff,-0.8565207833627,-0.8565057736004025
HIST1H3G,111,61,cluster_03,#00ff39,-0.9143642071873536,-0.9143714843308617
MS4A2,0,62,cluster_05,#004bff,-0.7464182165609077,-0.7464104626971371
MGAM,1,62,cluster_05,#004bff,-1.0268171157409074,-1.0268288562129713
RPS6KA2,2,62,cluster_05,#004bff,-0.8514384672891864,-0.8514453032786369
GNG12,3,62,cluster_06,#7200ff,-0.5219282848486917,-0.5219378252046146
GAS7,4,62,cluster_05,#004bff,-0.5252723267805715,-0.5252878041689457
OLFML1,5,62,cluster_05,#004bff,-0.6047621897914857,-0.6047617209055897
CAST,6,62,cluster_06,#7200ff,-0.8707448668907367,-0.8707168807930801
LPHN3,7,62,cluster_03,#00ff39,-0.5946798667912075,-0.5947383710121383
