,x,y,Subtypes,colors,simply_importance_class_0,simply_importance_class_1
NPLOC4,93,91,cluster_01,#ffbd00,-0.5512841608227211,-0.5512342480540036
POLR3E,94,91,cluster_01,#ffbd00,-0.19400111056480596,-0.194001308145057
ING3,95,91,cluster_02,#84ff00,-0.2853426702644864,-0.28531627124639575
ZBTB39,96,91,cluster_02,#84ff00,-0.6570997686512662,-0.6570064594347601
SLC35A5,97,91,cluster_01,#ffbd00,-0.5134583718084222,-0.5134098311900541
MAFG,98,91,cluster_01,#ffbd00,-0.6624993011481468,-0.6624404419218763
ABCC10,99,91,cluster_01,#ffbd00,-0.8602567875775619,-0.8603230671410751
ZNRF3,100,91,cluster_01,#ffbd00,-0.8332876257854982,-0.8332430949243136
C7orf42,101,91,cluster_01,#ffbd00,-0.6421158152633968,-0.6420986632913454
TYW1,102,91,cluster_01,#ffbd00,-0.7775698611391861,-0.7775156413535506
TMEM27,103,91,cluster_01,#ffbd00,-0.8915231492981809,-0.8915189469235171
ABCC2,104,91,cluster_01,#ffbd00,-0.9000955480683626,-0.8999988811554425
DNAH3,105,91,cluster_01,#ffbd00,-0.8706995130571465,-0.8707005169980875
DLG3,106,91,cluster_01,#ffbd00,-0.8538082786170393,-0.8537649387599315
STK31,107,91,cluster_01,#ffbd00,-0.8434437498115774,-0.8434152783107126
LAPTM4A,108,91,cluster_03,#00ff39,-0.891042960808539,-0.8910308597234313
SALL4,109,91,cluster_02,#84ff00,-0.9311877066002316,-0.931142976332055
FRAT1,110,91,cluster_07,#ff00cf,-0.9056052522008424,-0.9056302171330263
ZNF204P,111,91,cluster_02,#84ff00,-0.9464433946560685,-0.946485104407393
GTDC1,112,91,cluster_01,#ffbd00,-0.5363457674657294,-0.5363898595503378
SLC29A1,113,91,cluster_01,#ffbd00,0.1236824090464172,0.12357361849366937
CABP7,114,91,cluster_01,#ffbd00,0.040870557324368735,0.04083634834985386
CCDC81,115,91,cluster_01,#ffbd00,-0.7687943409342984,-0.7688057274606663
MT1M,116,91,cluster_01,#ffbd00,-0.028534927506522263,-0.028615311794904005
PRMT6,117,91,cluster_01,#ffbd00,-0.10186629518770358,-0.10193508504376042
ZNF567,118,91,cluster_02,#84ff00,1.1271564933233162,1.127243670028773
ZNF223,119,91,cluster_02,#84ff00,0.24431262910590823,0.2443772791690015
ZNF175,120,91,cluster_02,#84ff00,0.6263394494156399,0.6262915867378428
ZNF611,121,91,cluster_02,#84ff00,0.561532681393497,0.5616415115910535
ZNF480,122,91,cluster_01,#ffbd00,0.9019043567250435,0.9018658612009297
PPFIA3,0,92,cluster_04,#00fff6,-0.020574092006698488,-0.020567606258814475
NAPA,1,92,cluster_04,#00fff6,0.6724096856184112,0.6724612652093477
FPGS,2,92,cluster_04,#00fff6,0.9163224344176547,0.9161978979233951
IER5L,3,92,cluster_04,#00fff6,2.578751869142013,2.5787999816452047
C9orf16,4,92,cluster_04,#00fff6,0.8978719847540361,0.8979017673273986
DOLK,5,92,cluster_07,#ff00cf,2.222065229143196,2.222018048582166
ARPC5L,6,92,cluster_07,#ff00cf,1.2180830237537554,1.2180486362156602
SLC27A4,7,92,cluster_07,#ff00cf,1.9353852934344051,1.9354212380894371
C11orf83,8,92,cluster_04,#00fff6,0.6130932710941611,0.6129917804834188
RNASEH2C,9,92,cluster_04,#00fff6,1.280930355546302,1.280919285582097
