,x,y,Subtypes,colors,simply_importance_class_0,simply_importance_class_1
GATA2,82,50,cluster_06,#0074ff,0.8131949415638152,0.8131536749814674
HOXB9,83,50,cluster_02,#d1ff00,1.1182235080740122,1.118185099613301
LIMS3-LOC440895,84,50,cluster_02,#d1ff00,-0.2089993558153577,-0.20896856305690714
SGK2,85,50,cluster_02,#d1ff00,0.7890390594184239,0.7890412099862709
ACSM3,86,50,cluster_02,#d1ff00,1.1625268868576493,1.1625177879163127
PODXL,87,50,cluster_04,#00ff5c,3.667977826090827,3.6680174604301694
HOXB5,88,50,cluster_02,#d1ff00,2.4122102272384356,2.41222374992456
HOXB6,89,50,cluster_02,#d1ff00,4.825431513530044,4.825431621136378
ProSAPiP1,90,50,cluster_02,#d1ff00,1.6147865866385955,1.6148637303124755
NSUN7,91,50,cluster_02,#d1ff00,3.014787479849058,3.014771406166202
ME3,92,50,cluster_08,#b900ff,6.379469101668813,6.379501871440216
GRB14,93,50,cluster_02,#d1ff00,1.463005953215293,1.462954974427528
PECR,94,50,cluster_06,#0074ff,3.3760330609815847,3.3759840328007598
C12orf72,95,50,cluster_08,#b900ff,4.392693145775836,4.392708232113366
SFXN5,96,50,cluster_03,#3dff00,1.2875100094411136,1.2874671037447951
RAP1GAP,97,50,cluster_02,#d1ff00,2.851045514570108,2.851039184616069
C6orf97,98,50,cluster_08,#b900ff,3.315281146484305,3.3153374739205144
SGSM1,99,50,cluster_08,#b900ff,4.155296732977556,4.155298793367154
PROC,100,50,cluster_02,#d1ff00,-0.2131990650602624,-0.2131993353501648
TCEAL4,101,50,cluster_03,#3dff00,0.8359521947287458,0.8359930612676186
TCEAL6,102,50,cluster_03,#3dff00,3.75267672364087,3.7526893949111795
TLE6,103,50,cluster_03,#3dff00,4.859210758340844,4.859246547620494
TMEM37,104,50,cluster_02,#d1ff00,1.4732540193553139,1.4732364890178433
C14orf167,105,50,cluster_08,#b900ff,1.86916130551122,1.8692346310196382
CLDN3,106,50,cluster_02,#d1ff00,1.8809267583046203,1.8808964268657404
PHYHD1,107,50,cluster_04,#00ff5c,2.0443422362303374,2.0443176054723335
HPN,108,50,cluster_08,#b900ff,0.9891509385726275,0.9891478694980894
