,x,y,Subtypes,colors,simply_importance_class_0,simply_importance_class_1
CDK16,30,92,cluster_04,#00fff6,-0.17402059488247068,-0.1737540603418297
SNUPN,31,92,cluster_04,#00fff6,-0.09671543979296553,-0.096839389785332
OTUD5,32,92,cluster_04,#00fff6,0.5894935311909447,0.5895504293352387
UNC45A,33,92,cluster_04,#00fff6,0.25481471184512805,0.2547637916392192
DHODH,34,92,cluster_01,#ffbd00,-0.6007688296417072,-0.600933887878305
FAM96A,35,92,cluster_01,#ffbd00,0.49084392744526156,0.4909036696674221
SLC35A4,36,92,cluster_02,#84ff00,0.029828258192660634,0.02968986656939793
C14orf142,37,92,cluster_07,#ff00cf,1.0353905063776674,1.0352459816985358
MAPKAPK3,38,92,cluster_04,#00fff6,0.2735274280140661,0.27359627114340446
BRF1,39,92,cluster_04,#00fff6,0.3192455012144642,0.3193572450499832
CCDC71,40,92,cluster_04,#00fff6,1.0205889600906393,1.020499260287745
ATG4B,41,92,cluster_04,#00fff6,0.38995659664934873,0.38981377219460234
LDHA,42,92,cluster_04,#00fff6,1.4996959569826271,1.4999167288724065
MTA1,43,92,cluster_04,#00fff6,0.5900811344965798,0.5899879928744323
WDR5,44,92,cluster_01,#ffbd00,0.6503152234057762,0.6501800755413812
OXSM,45,92,cluster_04,#00fff6,0.518888070707038,0.5188089532912462
SNAPC4,46,92,cluster_04,#00fff6,-0.06239119924830045,-0.06249820749829856
DIMT1L,47,92,cluster_07,#ff00cf,2.3602538164274285,2.3603498809257633
ATP6V1D,48,92,cluster_07,#ff00cf,0.967985644968175,0.9680323115882769
MED6,49,92,cluster_07,#ff00cf,0.14278847479006104,0.14287492039361196
EIF2S1,50,92,cluster_07,#ff00cf,0.026005664894454893,0.02602462859671202
FCF1,51,92,cluster_07,#ff00cf,0.21232184447674687,0.2123106495157862
KLC1,52,92,cluster_07,#ff00cf,-0.47411268157620173,-0.4742472231546002
ARF6,53,92,cluster_05,#004bff,-0.12827751817849056,-0.12849984577276233
AUH,54,92,cluster_07,#ff00cf,-0.600823939942536,-0.6008137988273916
FAM134A,55,92,cluster_01,#ffbd00,-0.5102053067975633,-0.5100440104739643
SETD3,56,92,cluster_01,#ffbd00,-0.2815164008144718,-0.2814795356868516
SKIV2L2,57,92,cluster_07,#ff00cf,-0.10152217406740204,-0.10146328853982062
EIF5,58,92,cluster_01,#ffbd00,-0.37559620161927393,-0.3756297095184843
WDR20,59,92,cluster_01,#ffbd00,-0.4062059432804716,-0.40616411027965177
UTP15,60,92,cluster_01,#ffbd00,-0.24971450067174591,-0.2498054191165544
GTF2H2C,61,92,cluster_01,#ffbd00,-0.4916949537838054,-0.4917635692557191
PPWD1,62,92,cluster_01,#ffbd00,-0.21881002150388545,-0.21866492423688702
GFM2,63,92,cluster_01,#ffbd00,-0.39656772266603457,-0.3967774501353267
PPP3R1,64,92,cluster_01,#ffbd00,-0.4843683228815504,-0.4843646325891284
ZNF354A,65,92,cluster_01,#ffbd00,-0.5351939939589555,-0.5352493572700623
TBC1D20,66,92,cluster_05,#004bff,-0.5754133313106128,-0.5752615439204652
GTPBP1,67,92,cluster_01,#ffbd00,-0.6058046075939943,-0.6057617144976614
ISG20L2,68,92,cluster_02,#84ff00,-0.32376434861979053,-0.323577255808233
EPRS,69,92,cluster_01,#ffbd00,-0.2324398574338319,-0.23247024552829446
ARL6IP6,70,92,cluster_07,#ff00cf,-0.29294944753465224,-0.29284154733850287
G2E3,71,92,cluster_02,#84ff00,-0.7539042343354131,-0.7539363870063754
GTF3C3,72,92,cluster_02,#84ff00,-0.6391047570132474,-0.6392204262370239
MARS2,73,92,cluster_02,#84ff00,-0.43172886735525196,-0.43152420485257087
TMED8,74,92,cluster_01,#ffbd00,-0.6661734046033433,-0.6660661187708243
DEPDC5,75,92,cluster_02,#84ff00,-0.7367198938853008,-0.7366871420004077
ESF1,76,92,cluster_02,#84ff00,-0.6389296916969409,-0.6389815239994521
GPATCH2,77,92,cluster_01,#ffbd00,-0.5152718437706388,-0.5151570755197642
FBXO28,78,92,cluster_01,#ffbd00,-0.7401218749221011,-0.740201638570422
PPPDE1,79,92,cluster_02,#84ff00,-0.5311295027911359,-0.5313124362320859
ZNF770,80,92,cluster_01,#ffbd00,-0.7433904868603947,-0.7433647495711675
YTHDC1,81,92,cluster_02,#84ff00,-0.6856150248266096,-0.6854235098934757
PPIL4,82,92,cluster_02,#84ff00,-0.6682222409389714,-0.6683533726470473
HSF2,83,92,cluster_02,#84ff00,-0.6981149147649888,-0.6981449013944717
WASF1,84,92,cluster_02,#84ff00,-0.7230874170095166,-0.723148517175955
MGEA5,85,92,cluster_02,#84ff00,-0.6281192010686081,-0.6281607801445213
UTP20,86,92,cluster_02,#84ff00,-0.6298369463989296,-0.629789090265766
ACER2,87,92,cluster_02,#84ff00,-0.6748133776695813,-0.6747763089606301
C9orf72,88,92,cluster_01,#ffbd00,-0.7006994097709722,-0.7006619344714756
SPTB,89,92,cluster_02,#84ff00,-0.6540830152299872,-0.6539491856001372
PGBD2,90,92,cluster_02,#84ff00,-0.7805335328552181,-0.780584956960779
CCDC97,91,92,cluster_04,#00fff6,-0.7391813302478498,-0.7390469474198389
C9orf93,92,92,cluster_01,#ffbd00,-0.7024519649827893,-0.7025508285152013
TUBE1,93,92,cluster_04,#00fff6,-0.6896175014213897,-0.6894304200015091
CYTSA,94,92,cluster_01,#ffbd00,-0.7556878195115893,-0.755654361787118
C20orf117,95,92,cluster_01,#ffbd00,-0.6923583153204517,-0.6924456972144403
SLC37A3,96,92,cluster_02,#84ff00,-0.6691934585422669,-0.6691033403581031
ZNF496,97,92,cluster_02,#84ff00,-0.7605452099210527,-0.7605983331719062
TATDN3,98,92,cluster_04,#00fff6,-0.7443012023554133,-0.7442671216755797
ZNF498,99,92,cluster_01,#ffbd00,-0.7120952318803889,-0.7122757565965218
C17orf80,100,92,cluster_02,#84ff00,-0.7817264342659525,-0.781679010016598
DFFB,101,92,cluster_04,#00fff6,-0.6093429652321082,-0.6091950930755736
FAM200A,102,92,cluster_01,#ffbd00,-0.7426090254747633,-0.7425124280268436
EIF4EBP2,103,92,cluster_01,#ffbd00,-0.7499756457473191,-0.7499867586424758
RRN3P3,104,92,cluster_02,#84ff00,-0.6798086261017043,-0.6795334709320054
AAAS,105,92,cluster_04,#00fff6,-0.8116746928811922,-0.8115820493572178
